Title,Label
La vidéo montre Hoda Kotb interviewant Kelly Clarkson à propos de «son parcours de perte de poids».,0
"Certaines personnes ou entreprises du Wisconsin facturent 2 $ ou 2,25 $ l'heure pour la garde d'enfants.",1
La vidéo montre «Israël sioniste explosant des gens dans les hôpitaux» en 2023.,0
La vidéo montre quelqu'un qui a usurpé l'identité du président Joe Biden visitant Israël en octobre 2023.,0
Les photos sont l'acteur de preuves Courteney Cox utilise l'adrénochrome des enfants kidnappés.,0
"La photo montre «des soldats américains priant pour leur pays, pour Israël avant d'être déployé pour défendre Israël» en 2023.",0
Le président ukrainien Volodymyr Zelenskyy «s'est rendu».,0
Israël a bombardé des enfants palestiniens essayant d'obtenir de l'eau.,0
"Le numéro 1 de l'Ohio ""permet l'avortement après la viabilité pour… des raisons financières.""",0
"«En raison de nos politiques économiques, nous réduisons maintenant l'inflation.»",0
1936 aux États-Unis a été «beaucoup plus chaud que 2023.»,0
La répartition des comprimés d'iode par la Suisse signifie que le gouvernement s'inquiète de la guerre nucléaire.,0
La vidéo montre «Rioters Rush People’s Houses» le 28 octobre à Washington D.C.,0
Bill Gates a écrit un article de 2011 intitulé «Dépopulation par la vaccination forcée».,0
"""De nouveaux documents judiciaires révèlent que George Floyd est décédé d'une surdose de fentanyl.""",0
Le représentant américain Mike Johnson est le 45e président de la Chambre.,0
"Les croustilles, les bars Kitkat et le viagra ne sont pas taxés dans le Wisconsin car ils sont considérés comme ""essentiels.",1
Les républicains du Congrès «essaient d'effacer le financement fédéral pour mettre fin à l'épidémie de VIH».,1
"Ils auront levé un drapeau noir et ""cela signifie un appel"" à la guerre ou à la vengeance.",0
"""Dr.Fauci n'existe pas! """,0
«Gen Z est divisé 50-50 sur leur soutien au Hamas ou à Israël.»,0
"Les prix de l'essence sont ""en hausse de 63%"" sous le président Joe Biden.",1
"""La mort de l'ex-présentateur de la présidence du Honduras"" dans des incendies de prison à New York.",0
"La vidéo montre ""Moment lorsque l'ouragan Otis est arrivé à Acapulco.""",0
«Chaque président que nous avons jamais eu aux États-Unis d'Amérique était un reptilien draconien.»,0
Le gouverneur Ron DeSantis «a en fait parrainé le projet de loi pour faire de Porto Rico un État».,1
"La Chine est «le plus grand développeur d'armes neuro-frappe, armes conçues pour changer l'activité cérébrale des commandants militaires et des segments de la population».",1
La vidéo montre qu'Elon Musk a déclaré que les Sud-Africains n'avaient plus à travailler avec l'accès à sa «plate-forme».,0
La vidéo montre la chanteuse Kelly Clarkson discutant d'une «formule de perte de poids».,0
"""Le journaliste palestinien filme au moment où une grève israélienne le tue ainsi que un autre médecin à la télévision en direct"" en octobre 2023.",0
Rainbow Fentanyl est une menace pour les enfants à Halloween.,0
"""Dans UCLA, des centaines d'étudiants chantant:"" Israël Israël, vous ne pouvez pas vous cacher, nous voulons du génocide juif. """"",0
Les médias ne couvraient pas la «nouvelle histoire» lorsque la Corée du Nord et les dirigeants de la Corée du Sud ont franchi la frontière pour la première fois.,0
"""Joe Biden confirme la WW3 en direct à la télévision.""",0
"Une nouvelle subvention gouvernementale propose une carte de santé avec 1 200 $ par mois et ""vous pouvez utiliser de l'argent pour tout ce que vous voulez ou avez besoin.""",0
Les photos montrent Gaza le 27 octobre.,0
Le président russe Vladimir Poutine a subi une crise cardiaque le 22 octobre 2023.,0
«Les républicains et Trump ont financé 400 millions de dollars en mars 2020 pour les bulletins de vote par courrier.»,1
"""L'enquête Haaretz révèle des écarts dans les rapports d'Israël le 7 octobre.""",0
"«Le Wisconsin a historiquement… et je pense que cela continue en grande partie, un état bleu.»",0
"«L'aéroport de Salzbourg, en Autriche, a un comptoir pour les personnes qui se sont envolées en Autriche au lieu de l'Australie.»",0
La vidéo montre des Palestiniens se faisant passer pour des cadavres au milieu de la guerre d'Israël-Hamas.,0
La durée de vie d'un générateur de tour à vent ne dure que de trois à quatre ans.,0
Matthew Perry est décédé à cause d'un vaccin Covid-19.,0
Un écart dans le nombre de bulletins de vote et d'électeurs lors des élections générales de 2022 à New York «semble être un crime fédéral».,0
«La FDA est tenue de retirer les vaccins covidés du marché» car ils sont «falsifiés».,0
McDonald's a changé ses emballages alimentaires pour soutenir Israël au milieu de la guerre.,0
«Il est plus difficile d'acheter Sudafed qu'un AR-15 dans le Maine.»,1
"Les États-Unis annuleront la libération conditionnelle aux Vénézuéliens. """,0
"Les Brewers de Milwaukee «se plaignent d'un manque de transit allant au stade en même temps qu'ils témoignent en faveur (de) éloigner à 135 millions de dollars du comté de Milwaukee, qui finance le transit.",0
Le sénateur américain Chuck Schumer «est un double citoyen israélien».,0
La vidéo montre un président Joe Biden Impostor.,0
«Les prix ont augmenté de plus de 17% au cours des deux dernières années.»,1
"""Dans le temps, cela me prendra pour prononcer ce discours, nous allons augmenter de 20 millions de dollars de dettes.""",1
"95% des produits pharmaceutiques en vente libre ""aux États-Unis viennent de Chine.",0
"«Quand je suis entré en fonction, l'Iran avait 70 milliards de dollars de réserves de change.… Au moment où je suis parti, ils n'avaient rien.Ils ont été fauchés.",1
L’abrogation de Roe c. Wade a exacerbé la pénurie d’OB-GYN de l’État car les programmes de résidence signalent une baisse des inscriptions en raison de l’incapacité des résidents à recevoir une formation dans l’État.,1
Une vidéo prouve que les Nations Unies «s'installent dans les États américains».,0
La vidéo montre des manifestants attaquant l'ambassade d'Israël à Bahreïn avec des cocktails Molotov.,0
La vidéo montre des manifestants au Liban «prenant la frontière avec la Palestine à l'appui de Gaza» en octobre 2023.,0
Les photos montrent le président Joe Biden se prélasser sur la plage en octobre 2023 au milieu de la guerre d'Israël-Hamas.,0
"«Depuis 1981, le Sénat de l'État n'a rejeté que cinq nominations exécutives.Le GOP aujourd'hui fait plus que doubler ce nombre. »",1
Greta Thunberg a exhorté les gens à utiliser des «grenades végétaliennes» parce que «aucun animal ne devrait avoir à donner leur vie pour tout ce chaos et le chaos».,0
L'écrivain Bari Weiss a écrit que ce que l'administration Trump a fait «était assez incroyable avec le recul».,0
Cette vidéo montre le Dr Juan Rivera parlant d'un médicament pour l'arthrite et l'arthrose.,0
"Cette vidéo montre le ""président Joe Biden arrivant en Israël"" avec des avions d'escorte.",0
Le «soutien du sénateur Joe Manchin pour la (Loi sur la réduction de l'inflation) pourrait coûter à 100 000 emplois de combustibles fossiles de Virginie-Occidentale».,0
Jim Justice «soutient l'interdiction des fusils sportifs pour les citoyens respectueux des lois».,0
"Jim Justice ""s'oppose au droit de travail""",0
La vidéo montre des acteurs de crise en Palestine «Working Overrime pour tromper le monde» pendant la guerre actuelle d'Israël-Hamas.,0
La vidéo montre des étudiants de l'Université de Pennsylvanie en chantant: «Nous voulons du génocide juif».,0
"Aux États-Unis, les sociétés solaires ""doivent donner des panneaux solaires sans frais nets si vous le demandez"".",0
Le drapeau noir a hissé sur une mosquée en Iran est un «appel à tout l'islam pour la guerre».,0
La vidéo montre la Russie attaquant Israël en octobre 2023.,0
La vidéo montre CNN interviewant des «acteurs».,0
La Russie a des capacités de missiles hypersoniques avant celle des États-Unis »,1
"Maintenant: Pro-Palestinien et les manifestants de la police se sont affrontés dans les rues de Barcelone, en Espagne.Les manifestations font partie des représailles après le bombardement d'un hôpital à Gaza. """,0
"La vidéo montre le président nord-coréen Kim Jong Un blâmant le président Joe Biden pour la guerre d'Israël-Hamas et l'invasion de l'Ukraine par la Russie, et disant: ""Je soutiens Donald Trump pour le président en 2024.""",0
"«Au cours des 11 derniers mois, les douanes et la patrouille frontalière ont en moyenne 200 000 appréhensions par mois, et vous savez combien de lits nous avons pour détenir des personnes à la frontière?Trente-huit mille.",1
Une vidéo montre «une voiture transportant des hommes agitant le drapeau palestinien brusquement et dangereusement arrêté la circulation pour exécuter des« beignets ».»,0
«Nikki Haley soutient en faveur de l'amener les réfugiés de Gaza en Amérique.»,0
"Joe Biden a averti le 15 octobre 2023 ""que la Corée du Nord pourrait préparer une attaque similaire au Hamas en Israël, mais ce serait sur le sol américain"".",0
«2022 a été la plus grande année touristique de tous les temps en Virginie-Occidentale»,1
La vidéo montre une famille apprenant que leur dette a été résolue par le «programme de soulagement de la dette américaine» pour les citoyens américains et les résidents légaux qui «ont plus de 20 000 $» en dette de carte de crédit.,0
"""Désormais, la milice de Hamas a été forcée de se rendre à l'armée israélienne, agitant ses drapeaux blancs.""",0
«La loi sur la réduction de l'inflation a conduit à des impôts plus élevés.»,0
La dette de carte de crédit est supérieure à 1 billion de dollars pour la première fois.,1
Le Wall Street Journal a rapporté que l'explosion de l'hôpital de Gaza du 17 octobre était causée par un missile américain.,0
Benjamin Netanyahu a déclaré qu'il lancerait une bombe nucléaire à Gaza.,0
«Des milliers de troupes américaines se rendent en Israël» en vidéo.,0
La vidéo montre «les Égyptiens livrant de la nourriture et de l'eau à Gaza» en octobre 2023.,0
Le président Joe Biden a déclaré une urgence fédérale et a déployé la Garde nationale en octobre.,0
"Il y a ""environ une demi-douzaine d'athlètes transgenres qui participent aux écoles du Wisconsin K-12.",0
«LEGO fait don de kits IRM modèles aux hôpitaux pour aider les enfants à comprendre la procédure et à réduire leur anxiété.»,1
Les démocrates poussent «à accueillir un million de réfugiés palestiniens».,0
Une vidéo montre le président Joe Biden invoquant la loi sur les services sélectifs.,0
"Cette vidéo montre ""The Gaza Strip"" en feu.",0
«L'Égypte est maintenant en guerre avec Israël.»,0
«Crie de victoire en Israël - Gaza appartient maintenant à Israël!Le Hamas se rend désespérément! »,0
Une carte de débit émise par le Haut Commissaire des Nations Unies aux réfugiés est utilisée pour payer une invasion américaine.,0
"""Il n'y a pas une seule vidéo ou une seule photo suggérant que 250 personnes ont été tuées (par le Hamas) lors d'un concert ou qu'un tournage de masse a eu lieu"" le 7 octobre en Israël.",0
Biden «finance tous les angles» de la guerre des Israël-Hamas.,0
La vidéo montre un «plan de leurre gonflable» à l'aéroport de Kaboul en 2021.,0
Il s'agit de la politique américaine «depuis au moins 79 ans» pour exiger des Américains qui ont l'intention d'être évacués de l'étranger pour signer une note à ordre.,1
Moins de 48 heures après que Israël a été attaqué «Nous avons des centaines d'heures de séquences mais aucune séquence de la guerre de l'Ukraine».,0
Une vidéo montre des fusées rouges et des feux d'artifice qui s'éteignent à Gaza.,0
"L'émir du Qatar, Sheikh Tamim bin Hamad al-Thani, a menacé que si le bombardement de Gaza ne s'arrête pas, il coupera l'offre de gaz au monde. »",0
La guerre d'Israël-Hamas 2023 est un «faux drapeau».,0
La sphère de Las Vegas illumine avec le drapeau d'Israël. »,0
La sphère de Las Vegas affichait un drapeau israélien.,0
La vidéo montre une violence récente en Israël et Gaza est «fausse».,0
Un journaliste de CNN a «simulé» près de la frontière d'Israël-Gaza.,0
La vidéo montre des pilotes de la marine américaine arrivant en Palestine.,0
"Les États-Unis lancent la première attaque vers le Moyen-Orient ""après l'attaque d'Israël.",0
"La vidéo montre ""la traite des camions des Nations Unies avec des enfants"" au Sénégal.",0
"Cette vidéo montre une ""contre-attaque israélienne"" vers le Hamas à Gaza.",0
"""Kamala Harris n'est pas un"" citoyen né naturel """" et ""ne peut pas être président"".",0
La vidéo montre CNN «Faking Attack en Israël sur la caméra».,0
"«Les mêmes personnes qui ont fait une descente à Israël dans nos États-Unis autrefois magnifiques, à travers notre frontière sud totalement ouverte, à des numéros records.»",0
"""Depuis que Biden a pris ses fonctions ... de vrais salaires sont tombés tous les mois.""",1
"La vidéo montre le président Joe Biden en disant à un enfant à un enfant: ""Vous êtes un enfant sexy.""",0
La vidéo montre les services secrets qui ne protégeaient pas Kamala Harris après qu'elle soit devenue vice-présidente.,0
"Malheureusement, les dollars des contribuables américains ont aidé à financer ces attaques, ce qui, selon de nombreux rapports, provient de l'administration Biden. »",0
"Une vidéo montre comment ""Israel Air Force attaque Gaza"" en octobre 2023.",0
Le président russe Vladimir Poutine «avertit le« terroriste mondial »Klaus Schwab ses« jours sont comptés ».»,0
La vidéo montre le dôme de fer d'Israël interceptant les roquettes du Hamas tirées en octobre 2023.,0
La vidéo montre le Hamas qui lance une «attaque de fusée».,0
Il n'y aura pas un autre pied de mur construit dans mon administration. »,0
La vidéo montre Will Smith et Jada Pinkett Smith annonçant «5 600 $ cartes de dépenses de santé».,0
«Les États-Unis envoient 8 milliards de dollars d'aide militaire à Israël.»,0
«Klaus Schwab annonce la fin de la possession de la voiture.»,0
L'avion de Justin Trudeau était rempli de cocaïne lorsqu'il a atterri en Inde pour le sommet du G20.,0
Derrick Van Orden est l'un des seuls membres du Congrès à avoir participé à l'insurrection mortelle du 6 janvier.Il sert maintenant dans le bâtiment qu'il a essayé de brûler.,0
La vidéo montre Pro-Palestine March à Chicago le 8 octobre.,0
L'administration Biden «voulait qu'Israël se retire après l'attaque» du Hamas.,0
L'Université de Virginie-Occidentale a «augmenté le montant de l'aide institutionnelle non financée fournie aux étudiants et s'attend à ce que ce montant dépasse 134 millions de dollars en 2024.»,1
Les projets universitaires d'E. Gordon Gee ont augmenté «le chargement de la dette de WVU de 55%».,0
"L'ancien président Donald Trump a déclaré: ""Israël a hypnotisé le monde.""",0
«Moins de 2% des étudiants sont touchés par les décisions que nous prenons» pour réduire le budget.,0
La vidéo montre «la deuxième nuit des attaques de missiles contre Israël».,0
La vidéo montre des militants du Hamas «s'habiller en soldats juifs» pour créer de la propagande.,0
1 609 scientifiques ont signé une déclaration disant «il n'y a pas d'urgence climatique».,0
"""Dernières nouvelles"" de ""Freezing Extreme"" aux États-Unis.",0
La vidéo des hurlements en Allemagne montre la protestation des «droits des espèces trans».,0
La vidéo montre des images de violences récentes en Israël.,0
Des images montrent que «les combattants de la liberté palestiniens ont abattu 4 avions de chasse israéliens».,0
La vidéo montre que les législateurs iraniens chantant «Death to America» en 2023.,0
La vidéo montre «Israel Air Force… Striking Terror Targets in Gaza» en octobre.,0
La vidéo montre le Hamas «paragné parmi les citoyens israéliens et a procédé à les massacrer».,0
«Israël vient de bombarder et de détruire» l'église St. Porphyrius à Gaza le 9 octobre 2023.,0
Le budget de l'État de Caroline du Nord comprend «la plus grande réduction de notre impôt sur le revenu des particuliers que nous ayons jamais vus».,0
"Grâce à la négociation des prix des médicaments ""nos aînés, au lieu de payer 500 $ par mois pour la drogue, ne paient pas plus de 35 cents.",0
"Joe Biden ""a mis 20 millions de personnes sur Medicaid qui ne sont même pas éligibles, puis ont empêché les États de les retirer.",0
"Un titre ABC News a déclaré: ""Le journaliste couvrant l'affaire Hunter Biden meurt après avoir été abattu 7 fois.""",0
Bill Gates ARNm `` vaccin aérien '' approuvé pour une utilisation contre les humains non consensifs,0
«Le pourcentage d'étudiants qui vont au collège (en Virginie-Occidentale) diminue depuis cinq ans.»,1
"""Les prix du gaz ont monté en flèche depuis que Joe Biden a pris ses fonctions et continue de le faire tous les jours.""",1
Les langues étrangères ne sont «pas une grande priorité» à l'échelle nationale,1
Le procureur général de New York Letitia James et le juge Arthur Engoron ont évalué Mar-a-Lago à 18 millions de dollars.,0
"Le message texte de James Biden à Hunter Biden qui dit: «Je peux travailler avec vous seul (R) le père», montre que Joe Biden était «en affaires» avec Hunter Biden.",0
"Les ingrédients du vaccin contre la grippe comprennent des cultures de cellules humaines avortées, des cellules rénales de singe et de l'antigel.",0
"«Dans le cadre de l'administration Obama-Biden, nous avons investi des centaines de millions de dollars dans l'État de Floride en remplaçant des poteaux d'alimentation en bois par des poteaux en acier et nous avons enterré ces lignes électriques.",0
La Chine envoie «le fentanyl en Amérique tuant 80 000 Américains par an».,1
La vidéo montre le président Joe Biden admettant «un rôle louche dans les incendies de Maui».,0
"""CDC admet qu'il a simulé 99% des décès coiffés pour effrayer le public à prendre le vaccin.""",0
«Une nouvelle pandémie mortelle est à notre porte.»,0
"""La FDA veut remplacer le sel par le nouveau faux sel d'Arne de Bill Gates.""",0
"Quand je suis entré en fonction, «l'industrie automobile était à genoux à genoux à haleter son dernier souffle.»L'administration Trump «Les tarifs et les taxes ont permis à l'industrie automobile américaine de l'extinction.",0
L'ancien président Donald Trump est commandant en chef.,0
"""Oprah panique après que 15 enfants se trouvent enfin sur Maui.""",0
"""Trump contrôle l'armée américaine.""",0
"""L'homme coupe la tête de la femme après que le test d'ADN n'a prouvé qu'aucun des 6 enfants n'étaient les siens.""",0
«Bill Gates: les personnes qui résistent au« tsunami de l'ARNm »seront exclues de la société.»,0
"""#BiDenomics a conduit les taux hypothécaires à atteindre un plus haut de 21 ans → plus de 7%.""",1
"«Juste au cours des quatre dernières années, 80 milliards de dollars de financement fédéral sont arrivés en Virginie-Occidentale - 22 milliards de dollars de plus que ce que nous avons jamais reçu.»",1
"Pendant la présidence d'E. Gordon Gee de l'Université de Virginie-Occidentale "", les inscriptions aux étudiants ont régulièrement diminué.",1
Le gouverneur de Californie Gavin Newsom n'est «pas humain».,0
Six millions ou 7 millions de personnes sont «venues illégalement sous Biden».,0
La vidéo montre de la viande magnétique à vendre dans les épiceries américaines.,0
«Katie Hobbs n'est plus gouverneur de l'Arizona.»,0
"Les divulgations de financement de la campagne ont montré que le procureur du district du comté de Fulton, Fani Willis, a participé à un programme «de blanchiment d'argent et de fraude électorale».",0
"«Burisma Energy Comptable, qui a sifflé sur le programme Biden Brurury, a trouvé mort.»",0
Le brevet montre que les tours 5G sont utilisées pour le lavage de cerveau.,0
«Les troupes de l'OTAN se sont déployées en Ukraine.»,0
Une vérification des faits prouve que Michelle Obama est «un he».,0
"Depuis le milieu des années 90, ce pays est régi par la résolution continue et les factures de dépenses omnibus continues.… C'est la raison pour laquelle nous sommes de 33 billions de dollars de dette.",1
La sénatrice Dianne Feinstein a tweeté au sujet de l'obtention de Covid-19 et des vaccins contre la grippe quelques jours avant sa mort.,0
La vidéo montre la représentante Alexandrie Ocasio-Cortez qui pleure sur CNN.,0
La vidéo montre les représentants américains Alexandria Ocasio-Cortez et Nancy Pelosi discutant du 6 janvier avec le président Joe Biden.,0
"""Sous"" Crooked Joe ""Biden, il y a eu une augmentation catastrophique des pénuries de médicaments essentiels.""",0
Une vidéo montre que les enfants disparaissent de l'intérieur d'un bus scolaire.,0
La ville de New York pulvérise des pesticides dangereux pour combattre le virus du Nil occidental.,0
Une vidéo du 20 septembre montre le double du corps du président Joe Biden.,0
"Dans certains États, le gouvernement américain achètera les panneaux pour vous et vous les donnera sans frais au cas où vous allez à l'énergie solaire dans les semaines à venir. """,0
Le Sénat de l'Arizona a «inculpé» le gouverneur Katie Hobbs.,0
«Le Pentagone libère des images de la NASA de 2 000 milles de long OVNI près de Saturne.»,0
"Il déclare une urgence maximale ""en gelant aux États-Unis.",0
"""Il y a trois minutes, Trump pleure après avoir tout perdu après que de nouvelles preuves ont été exposées.""",0
Le président Joe Biden et son fils ont reniflé la cocaïne à la Maison Blanche.,0
La vidéo montre «tout le monde sera anéanti en 21 jours».,0
«Nous sommes plus indépendants de l'énergie aujourd'hui» sous le président Joe Biden.,1
Être transgenre est un «trouble de santé mentale.,0
"Les «élites» du Forum économique mondial poussent la grande réinitialisation, qui vise à contrôler les gens en prenant tous leurs biens.",0
«Klaus Schwab admet que l'agenda 2030 échoue à mesure que des millions de personnes montent contre le nouvel ordre mondial.»,0
"""Si vous gagnez moins de 50 000 $ par an"", vous pouvez vous qualifier pour un prêt pour la santé et l'utiliser pour ""quoi que ce soit"".",0
Une annonce de service public des années 1970 offre des conseils pour éviter le coronavirus.,0
"""Donald Trump expose pourquoi le 11 septembre était un travail intérieur.""",0
"Lors d'un sommet des Nations Unies, le président Joe Biden et le secrétaire général des Nations Unies António Guterres ont mis en garde contre une catastrophe prévue.",0
"«Il y a quelques années», Mitchell Stadium de Bluefield, W.Va., «a été élu le meilleur terrain de football du lycée en Amérique».",1
«Ron DeSantis est contre la fracturation hydraulique.Il est contre le forage.,1
"""Bill Gates publie des milliers et des milliers de moustiques génétiquement modifiés pour piquer les gens ... et cela peut être parfaitement une arme biologique.""",0
Trump vient d'acheter une arme de poing!,0
La vidéo montre toutes les autoroutes fermées à Berlin «en ce moment».,0
«Ils ont apporté 25 000 (membres de la Garde nationale) parce que Biden ne pouvait pas obtenir suffisamment de personnes à son inauguration.»,0
Un message de salutation pour le président ukrainien Volodymyr Zelenskyy a déclaré «Gloire à l'urine».,0
"Une vidéo prouve que le procureur général américain Merrick Garland fait face à «une accusation de mensonge» après avoir donné un faux numéro au sénateur John Kennedy, R-La., Lors d'une audience.",0
«Joe Biden accorde aux droits de vote de 500 000 envahisseurs.»,0
"Dans le cadre du projet Hamilton, «chaque dollar que vous détienz dans votre compte bancaire, votre portefeuille et même votre retraite» sera confisqué et «remplacé par un nouveau dollar totalement numérique dangereux».",0
"«Sous Jim Justice», la Virginie-Occidentale avait «le taux de chômage le plus bas de l'histoire de l'État».",1
"L'aide américaine à l'Ukraine se poursuivra lors d'une fermeture du gouvernement, mais les programmes de coupons alimentaires, de transport, d'éducation, de justice, de protection de l'environnement et de sans-abrisme ne le feront pas.",1
L'image montre le sénateur Rand Paul dans un peignoir sur les marches du Capitole américain.,0
"Une recette de la maison ""restaure la vision en 7 jours, le glaucome et les cataractes restent dans le passé"".",0
"""L'État de Californie pourrait enlever vos enfants si vous n'acceptez pas de changer de sexe.""",0
Le professeur du Texas a licencié pour lire Journal d'Anne Frank en classe. »,1
Les squelettes humains géants aussi grands que 36 pieds ont été «déterrés et documentés» dans des archives historiques.,0
"Depuis que Joe Biden a pris ses fonctions, le chômage dans notre communauté (latino) a été réduit de moitié.",1
"Les superviseurs américains de la TSA avaient un conseil d'administration et ""à mi-octobre, ils diront que toute personne qui va voler devra utiliser à nouveau le taraudage"".",0
«Gov.Roy Cooper bloque un projet de loi de choix scolaire pionnier qui donnerait des milliers de parents à faible revenu les fonds pour permettre à leurs enfants d'obtenir une éducation de haute qualité. »,0
La Pologne déclare la guerre à la Russie. »,0
La vidéo montre une agence fédérale de gestion des urgences «Camp de concentration» à Hawaï.,0
La vidéo montre Elon Musk promettant 45 000 $ en monnaie canadienne pour les citoyens canadiens participants.,0
"La princesse Diana, l'acteur Heath Ledger et le musicien John Lennon ont été «tuées pour avoir exposé la vérité».",0
Un test de système de diffusion d'urgence «enverra un signal spécifique à haute fréquence… avec l'intention d'activer l'oxyde de graphène» chez les personnes.,0
La photo montre Hillary Clinton sur une «table médicale d'injection létale».,0
"""Bill Gates a financé des recherches sur les tiques de bétail génétiquement modifiées"" et maintenant 450 000 Américains ""ont des allergies à la viande par le syndrome alpha-gal, causées par des piqûres de tiques"".",0
La vidéo montre la police de New York «Arrête deux jeunes pour avoir dormi sur des blocs en béton».,0
"""Janet Yellen a arrêté pour trahison.""",0
«Les PDG font maintenant 400 fois plus que leur travailleur moyen.»,1
La vidéo montre les sénateurs républicains de l'État du Missouri utilisant des lance-flammes pour brûler des livres.,0
«Les gens qui ont pris le coup sont techniquement« des espèces non humaines ».»,0
La représentante américaine Nancy Pelosi a été arrêtée.,0
"«Les dirigeants mondiaux et les hommes d'affaires d'élite ingèrent le sang des jeunes enfants afin d'atteindre les« jeunes éternels », prévient un rapport de CBS.»",0
«Navy Seals sauve des enfants Maui disparus» qui étaient cadenassés dans des cages.,0
La vidéo montre une attaque de clown d'avril 2023 à Paris.,0
Le Forum économique mondial appelle «des camps de concentration covide».,0
La vidéo prouve que le sénateur John Fetterman a un double corps.,0
La vidéo montre que Donald Trump pense que «il doit y avoir une forme de punition» pour les femmes qui ont des avortements.,0
"""Walmart doit payer 500 $ aux clients qui ont fait des achats au cours des 180 derniers jours.""",0
L'ancien président Donald Trump a qualifié Michelle Obama de «Mike» dans ce tweet.,0
Les vidéos montrent une confrontation sur la représentation LGBTQ +.,0
«J'ai enseigné à l'Université de Pennsylvanie pendant quatre ans.»,1
"«Les démocrates de Californie ont proposé le projet de loi 553, ce qui rend illégal de confronter ou de riposter contre les pillards, les cambrioleurs et les voleurs à l'étalage.»",0
"""Walmart doit payer 500 $ aux familles américaines qui ont effectué des achats en 2022.""",0
"Le prix de ""Bacon est en hausse cinq fois"" sous le président Joe Biden.",0
"""Obama révèle enfin comment le chef personnel s'est noyé dans un mystérieux accident d'étang.""",0
"À Westport, au Connecticut, les drones sont «scannings (personnes) pour les symptômes Covid-19».",0
«Nous savons que les dossiers bancaires montrent que près de 20 millions de dollars de paiements ont été dirigés vers les membres de la famille Biden et les associés par le biais de diverses sociétés écrans.»,1
"""Donald Trump a passé le 11 septembre à marcher dans une zone de guerre de feu et de cendres avec une armée de ses propres hommes pour sauver les Américains.""",0
Oprah Winfrey «a réussi à embaucher une équipe privée de lutte contre les incendies» pour protéger ses propriétés Maui avant que les incendies de forêt d'août ne se produisent.,0
Une vidéo du Forum économique mondial révèle un complot derrière la propagation de Covid-19.,0
"""Je ne sais vraiment pas qui a donné (le Dr Anthony Fauci) la mention.""",0
"""Hillary Clinton en difficulté alors que sa vidéo Web sombre a fui.""",0
Les commentaires du président Joe Biden confirment que le gouvernement va «augmenter le nombre et l'intensité des événements météorologiques extrêmes».,0
"Ce sont des images du ""grand tremblement de terre"" au Maroc.",0
Hawaii Wildfire a été intentionnellement réglé parce qu'il y a «120 millions de tonnes de lithium à Maui».,0
"«La Floride avait en quelque sorte un mandat parce qu'ils donnaient le vaccin, ils exigeaient que tout le monde prenne le vaccin.»",0
"""Whoopi, Joy et Sunny menacent de démissionner"" immédiatement ""si Candace Owens rejoint le panel.""",0
CNN a rapporté des «dernières nouvelles» que le Pentagone a annoncé un plan pour «implanter les Américains avec des particules nanotechnologiques».,0
La vidéo montre que la vice-présidente Kamala Harris discute de la façon dont les femmes devraient «aller de l'avant».,0
«Plus de 1 000 enfants disparus à Maui.»,0
"""Une vidéo choquante montre Biden portant un masque pour la peau.""",0
Une nouvelle photo montre la reine Elizabeth II le jour de sa mort.,0
La vidéo montre des Hawaïens expulsés après les incendies de forêt de Maui.,0
"Cette vidéo montre une ""usine de viande"" humaine en Amérique "".",0
"""Le Congrès dit qu'ils commenceront à imprimer le bulletin de vote en 2024 sans nom de Trump en octobre 2023.""",0
En passant de l'avant avec une enquête de destitution sur le président Joe Biden avec un vote à la Chambre.,0
"""Ground Zero à New York - je me souviens de me tenir là le lendemain.""",0
Les moustiques modifiés sont officiellement arrivés en Ohio. »,0
La vidéo montre un missile frappant le Pentagone le 11 septembre.,0
CNN a rapporté que «l'ex-petit ami de Barack Obama admet qu'il était« suspect »dans un cas de tueur en série gay.»,0
Un bureau de la FEMA à Chicago est la preuve d'un complot.,0
Elon Musk a déclaré que le président Joe Biden «lui reste un mois à vivre».,0
La vidéo montre que le pape François gifle la main de l'ancien président Donald Trump.,0
La vidéo montre «quelqu'un qui a essayé d'échapper à Burning Man».,0
"""CNN vient de dire que l'application en espèces a fait faillite et que les fonds que vous avez sur votre compte devraient vous être attribués par le biais d'un tribunal de faillite.""",0
"CNN a rapporté le 7 septembre 2023, que la famille du président Joe Biden a admis «il est décédé et a été remplacé par un acteur en 2019.»",0
Un projet de loi parrainé par les démocrates propose une «taxe sur les armes à feu de 1 000% sur la plupart des armes à feu».,1
"Sous le gouverneur Ron DeSantis, «au cours des cinq dernières années, les dépenses ont augmenté de 30%» en Floride.",1
"Au cours des élections du printemps 2020 à Milwaukee, une réduction à seulement cinq emplacements de sondage «est venu quelques jours avant les élections et a été effectué sans préavis aux électeurs».",1
La vidéo montre que le président Joe Biden a confirmé «les incendies de Lahaina ont été planifiés».,0
Les Américains «font actuellement moins qu'au sommet de la Grande Dépression».,0
"Une vidéo montre le gouverneur de Floride, Ron DeSantis, abandonnant la course présidentielle de 2024.",0
"""La femme du défunt chef de Barack Obama sort pour exposer la famille Obama.""",0
"""La fille de Joan Rivers menace d'exposer Michelle Obama.""",0
La vidéo montre Clearwater Beach pendant l'ouragan Idalia.,0
Une nouvelle loi de la Floride dit: «Un père doit soumettre un test ADN avant de signer les certificats de naissance.»,0
"""Burning Man a été une urgence nationale parce qu'elle a été inondé.""",0
