Title,Label
Video shows recent violence in Israel and Gaza is “fake.”,0
A CNN reporter “faked” being near the Israel-Gaza border.,0
Video shows U.S. Navy pilots arriving in Palestine.,0
"Estados Unidos lanza el primer ataque hacia Medio Oriente"" después del ataque de Hamas a Israel.",0
"Video muestra ""camión de la ONU traficando con niños” en Senegal.",0
"Este video muestra un ""contraataque israelí"" hacia Hamas en Gaza.",0
“Kamala Harris is not a ‘natural born citizen’” and “can’t be president.”,0
Video shows CNN “faking attack in Israel on the camera.”,0
"“The same people that raided Israel are pouring into our once beautiful USA, through our TOTALLY OPEN SOUTHERN BORDER, at Record Numbers.”",0
“Since Biden took office ... real wages have fallen monthly.”,1
"Video shows President Joe Biden telling a child, “You’re one sexy kid.”",0
Video shows the Secret Service failing to protect Kamala Harris after she became vice president.,0
"Sadly, American taxpayer dollars helped fund these attacks, which many reports are saying came from the Biden administration.”",0
"Un video muestra cómo la ""Fuerza aérea de Israel ataca Gaza"" en octubre de 2023.",0
Russian President Vladimir Putin “warns ‘global terrorist’ Klaus Schwab his ‘days are numbered.’”,0
Video shows Israel’s Iron Dome intercepting rockets Hamas fired in October 2023.,0
Video shows Hamas launching a “rocket attack.”,0
"There will not be another foot of wall constructed in my administration.”",0
"Video shows Will Smith and Jada Pinkett Smith advertising “$5,600 health spending cards.”",0
“The U.S. is sending $8 billion worth of military aid to Israel.”,0
“Klaus Schwab announces the end of car ownership.”,0
Justin Trudeau’s plane was filled with cocaine when he landed in India for the G20 summit.,0
"Derrick Van Orden is one of the only members of Congress who participated in the deadly January 6th insurrection. He now serves in the building he tried to burn down.",0
Video shows pro-Palestine march in Chicago on Oct. 8.,0
"The Biden administration “wanted Israel to stand down after the attack"" by Hamas.",0
West Virginia University has “increased the amount of unfunded institutional aid provided to students and expects this amount to exceed $134 million in 2024.”,1
E. Gordon Gee’s university projects have increased “WVU’s debt load by 55%.”,0
"Former President Donald Trump said, “Israel has hypnotized the world.”",0
“Fewer than 2% of students are impacted whatsoever by the decisions we're making” to cut the budget.,0
Video shows “second night of missiles attacks against Israel.”,0
Video shows Hamas militants “dressing up as Jewish soldiers” to create propaganda.,0
"1,609 scientists signed a declaration saying “There is no climate emergency.”",0
“Últimas noticias” de “congelamiento extremo” en Estados Unidos.,0
Video of howling people in Germany shows “trans species rights” protest.,0
Video shows footage of recent violence in Israel.,0
Footage shows “Palestinian freedom fighters shot down 4 Israelis fighter jets.”,0
Video shows Iranian lawmakers chanting “death to America” in 2023.,0
Video shows “Israeli Air Force…striking terror targets in Gaza” in October.,0
Video shows Hamas “paraglided amongst Israeli citizens and proceeded to massacre them.”,0
"“Israel just bombed and destroyed” St. Porphyrius Church in Gaza on Oct. 9, 2023.",0
The North Carolina state budget includes “the largest cut in our personal income tax that we’ve ever seen.”,0
"Thanks to negotiating drug prices ""our seniors, instead of paying $500 a month for drugs, are paying no more than 35 cents.",0
"Joe Biden ""put 20 million people on Medicaid who aren’t even eligible, then stopped states from taking them off.",0
"An ABC News headline said, “Journalist covering the Hunter Biden case dies after being shot 7 times.”",0
"Bill Gates mRNA 'air vaccine' approved for use against non-consenting humans",0
“The percentage of students that are going to college (in West Virginia) has been declining for five years.”,1
“Gas prices have skyrocketed since Joe Biden took office and continue to do so everyday.”,1
Foreign languages are “not a high priority” nationally,1
New York Attorney General Letitia James and Judge Arthur Engoron valued Mar-a-Lago at $18 million.,0
"James Biden’s text message to Hunter Biden that says, “I can work with you(r) father alone,” shows that Joe Biden was “in business” with Hunter Biden.",0
"Flu shot ingredients include aborted human cell cultures, monkey kidney cells and antifreeze.",0
"“Under the Obama-Biden administration, we invested hundreds of millions of dollars in the state of Florida replacing wooden power poles with steel poles and we buried these electric lines.",0
"China sends “fentanyl into America killing 80,000 Americans a year.”",1
Video shows President Joe Biden admitting “shady role in Maui fires.”,0
“CDC admits it faked 99% of COVID deaths to scare public into taking vaccine.”,0
“A new deadly pandemic is at our doorstep.”,0
“FDA wants to replace salt with Bill Gates’ new mRNA fake salt.”,0
"When I took office, “the auto industry was on its knees gasping its last breath.” Trump administration “tariffs and taxes saved the American auto industry from extinction.",0
Former President Donald Trump is commander in chief.,0
“Oprah FREAKS OUT after 15 kids are finally found on Maui.”,0
“Trump controls U.S. military.”,0
“Man cuts off wife’s head after DNA test proved none of 6 kids are his own.”,0
“Bill Gates: People who resist ‘mRNA tsunami’ will be excluded from society.”,0
“#Bidenomics has led to mortgage rates hitting a 21-year high → over 7%.”,1
"“Just in the last four years, $80 billion in federal funding has come to West Virginia — $22 billion more than we've ever received.”",1
"During E. Gordon Gee's presidency of West Virginia University, ""student enrollments have steadily decreased.",1
California Gov. Gavin Newsom is “not human.”,0
Six million or 7 million people have “come illegally under Biden.”,0
Video shows magnetic meat for sale in U.S. grocery stores.,0
“Katie Hobbs no longer governor of Arizona.”,0
Campaign finance disclosures showed Fulton County District Attorney Fani Willis took part in a “massive money laundering and election fraud” scheme.,0
"“Burisma Energy accountant, who blew the whistle on Biden bribery scheme, found dead.”",0
Patent shows 5G towers are used for brainwashing.,0
“NATO troops deployed to Ukraine.”,0
A fact-check proves Michelle Obama is “a he.”,0
"Since the mid-'90s, this country has been governed by revolving continuing resolution and omnibus spending bill(s). … That is the reason we're $33 trillion in debt.",1
Sen. Dianne Feinstein tweeted about getting COVID-19 and flu vaccines days before her death.,0
Video shows Rep. Alexandria Ocasio-Cortez crying on CNN.,0
Video shows U.S. Reps. Alexandria Ocasio-Cortez and Nancy Pelosi discussing Jan. 6 with President Joe Biden.,0
"“Under ‘Crooked Joe’ Biden, there has been a catastrophic increase in shortages of essential medicines.”",0
A video shows children disappearing from inside a school bus.,0
New York City is spraying unsafe pesticides to combat West Nile virus.,0
A Sept. 20 video shows President Joe Biden’s body double.,0
"En ciertos estados el gobierno de Estados Unidos comprará los paneles por ti y te los dará sin ningún costo en caso de que te pases a energía solar en las próximas semanas"".",0
Arizona Senate “indicted” Gov. Katie Hobbs.,0
"“Pentagon releases NASA footage of 2,000 mile long UFO near Saturn.”",0
"Se declara emergencia máxima"" por congelamiento en Estados Unidos.",0
“Three minutes ago Trump cries after losing everything after new evidence exposed.”,0
President Joe Biden and his son snorted cocaine in the White House.,0
Video shows “everyone will be wiped out in 21 days.”,0
“We are more energy independent today” under President Joe Biden.,1
"Being transgender is a ""mental health disorder.",0
"World Economic Forum “elites” are pushing the Great Reset, which aims to control people by taking all their possessions.",0
“Klaus Schwab admits agenda 2030 is failing as millions rise up against new world order.”,0
"“Si ganas menos de $50,000 al año” puedes calificar para un crédito de salud y usarlo para “lo que sea”.",0
A 1970s public service announcement offers tips for avoiding the coronavirus.,0
“Donald Trump exposes why 9/11 was an inside job.”,0
"At a United Nations summit, President Joe Biden and U.N. Secretary-General António Guterres warned of a planned disaster.",0
"“A few years back,” Mitchell Stadium in Bluefield, W.Va., “was voted the best high school football field in America.”",1
“Ron DeSantis is against fracking. He is against drilling.”,1
“Bill Gates está liberando miles y miles de mosquitos modificados genéticamente para que le piquen a las personas…y que pueden ser perfectamente una arma biológica”.,0
"Trump just bought a handgun!”",0
Video shows all highways closed in Berlin “right now.”,0
"“They brought in 25,000 (National Guard members) because Biden couldn't get enough people to his inauguration.”",0
A greeting message for Ukraine President Volodymyr Zelenskyy said “Glory to Urine.”,0
"A video proves U.S. Attorney General Merrick Garland faces “a lying charge” after giving a fake number to Sen. John Kennedy, R-La., at a hearing.",0
"“Joe Biden grants voting rights to 500,000 invaders.”",0
"Under Project Hamilton, “every dollar you hold in your bank account, your wallet and even your retirement” will be confiscated and “replaced with a dangerous new totally digital dollar.”",0
"“Under Jim Justice,” West Virginia had “the lowest unemployment rate in state history.”",1
"U.S. aid to Ukraine will continue during a government shutdown, but programs for food stamps, transportation, education, justice, environmental protection and homelessness will not.",1
Image shows Sen. Rand Paul in a bathrobe on the steps of the U.S. Capitol.,0
"Una receta casera ""restaura la visión en 7 días, el glaucoma y las cataratas quedan en el pasado"".",0
"“El estado de California podría quitarte a tus hijos si no aceptas cambiarles el sexo"".",0
"Texas teacher fired for reading Diary of Anne Frank to class.”",1
Giant human skeletons as large as 36 feet have been “unearthed and documented” in historical records.,0
"Since Joe Biden “has taken office, unemployment in our (Latino) community has been cut in half.",1
"Supervisores del TSA de Estados Unidos tuvieron una junta y ""para mediados de octubre van a decir que cualquiera persona que vaya a volar, va a tener que usar el tapabocas otra vez"".",0
“Gov. Roy Cooper is blocking a pioneering school choice bill that would give thousands of low-income parents the funds to allow their kids to get a high-quality education.”,0
"Poland declares war on Russia.”",0
Video shows a Federal Emergency Management Agency “concentration camp” in Hawaii.,0
"Video shows Elon Musk promising $45,000 in Canadian currency for participating Canadian citizens.",0
"Princess Diana, actor Heath Ledger and musician John Lennon were “killed for exposing the truth.”",0
An emergency broadcast system test will “send a specific high-frequency signal … with the intention of activating graphene oxide” in people.,0
Photo shows Hillary Clinton on a “lethal injection medical table.”,0
"“Bill Gates financió la investigación sobre garrapatas de ganado modificadas genéticamente"" y ahora 450,000 estadounidenses ""tienen alergias a la carne por el síndrome alfa-gal, causado por picaduras de garrapatas”.",0
Video shows New York City police “arrest two young people for sleeping on concrete blocks.”,0
“Janet Yellen arrested for treason.”,0
“CEOs are now making 400 times more than their average worker.”,1
Video shows Republican Missouri state senators using flamethrowers to burn books.,0
“People who took the jab are technically ‘non human species.’”,0
U.S. Rep. Nancy Pelosi was arrested.,0
"“World leaders & elite businessmen are ingesting the blood of young children in order to achieve ‘eternal youth,’ a CBS report warns.”",0
“Navy SEALs Save Missing Maui Children” who were padlocked in cages.,0
Video shows an April 2023 clown attack in Paris.,0
The World Economic Forum is calling “for COVID concentration camps.”,0
Video proves Sen. John Fetterman has a body double.,0
Video shows Donald Trump believes “there has to be some form of punishment” for women who have abortions.,0
“Walmart must pay $500 to customers who made purchases in the last 180 days.”,0
Former President Donald Trump called Michelle Obama “Mike” in this tweet.,0
Videos show confrontation over LGBTQ+ representation.,0
“I taught at the University of Pennsylvania for four years.”,1
"“California Democrats have proposed Bill 553, which makes it ILLEGAL to confront or fight back against looters, burglars and shoplifters.”",0
“Walmart must pay $500 to U.S. families who made purchases in 2022.”,0
"The price of ""bacon is up five times"" under President Joe Biden.",0
“Obama finally reveals how personal chef drowned in mysterious pond accident.”,0
"In Westport, Connecticut, drones are “scanning (people) for COVID-19 symptoms.”",0
“We know the bank records show that nearly $20 million in payments were directed to the Biden family members and associates through various shell companies.”,1
“Donald Trump spent 9/11 marching into a war zone of fire and ashes with an army of his own men to save Americans.”,0
Oprah Winfrey “managed to hire a private firefighting team” to protect her Maui properties before the August wildfires occurred.,0
A World Economic Forum video reveals conspiracy behind COVID-19 spread.,0
“I really don’t know who gave (Dr. Anthony Fauci) the commendation.”,0
“Hillary Clinton in trouble as her dark web video leaked.”,0
President Joe Biden’s comments confirm that the government is going to “increase the number and intensity of extreme weather events.”,0
Estas son imágenes del “sismo de gran magnitud” en Marruecos.,0
Hawaii wildfire was intentionally set because there’s “120 million tons of lithium in Maui.”,0
"“Florida sort of had a mandate because they were giving the vaccine, they were demanding everybody take the vaccine.”",0
"“Whoopi, Joy and Sunny Threaten To Resign ‘Immediately’ If Candace Owens Joins The Panel.”",0
CNN reported “breaking news” that the Pentagon announced a plan to “implant Americans with nanotech particles.”,0
Video shows Vice President Kamala Harris discussing how women should “get ahead.”,0
"“Over 1,000 missing children in Maui.”",0
“Shocking video shows Biden wearing a skin mask.”,0
A new photo shows Queen Elizabeth II on the day she died.,0
Video shows Hawaiians being evicted after Maui wildfires.,0
Este video muestra una “fábrica de carne” humana “en America”.,0
“Congress say they will start printing 2024 ballot without Trump name in October 2023.”,0
On moving forward with an impeachment inquiry into President Joe Biden with a House vote.,0
“Ground zero in New York — I remember standing there the next day.”,0
"Modified mosquitoes have officially made it to Ohio.”",0
Video shows a missile hitting the Pentagon on 9/11.,0
CNN reported that “Barack Obama’s ex-boyfriend admits he was ‘prime suspect’ in gay serial killer case.”,0
A FEMA office in Chicago is proof of a conspiracy.,0
Elon Musk said President Joe Biden “has one month left to live.”,0
Video shows Pope Francis slapping former President Donald Trump’s hand.,0
Video shows “someone who tried to escape Burning Man.”,0
“CNN just said Cash App went bankrupt and any funds you had in your account would have to be awarded to you through bankruptcy court.”,0
"CNN reported Sept. 7, 2023, that President Joe Biden’s family admitted “he died and was replaced by an actor in 2019.”",0
"A Democrat-sponsored bill proposes a “1,000% gun tax on most firearms.”",1
"Under Gov. Ron DeSantis, “in the last five years, spending has gone up 30%"" in Florida.",1
"During the spring 2020 election in Milwaukee, a reduction to only five polling locations “came days before the election and was done without proper notice to voters.”",1
Video shows President Joe Biden confirmed “the Lahaina fires were planned.”,0
Americans “currently are making less than at the height of the Great Depression.”,0
A video shows Florida Gov. Ron DeSantis dropping out of the 2024 presidential race.,0
“Barack Obama’s late chef’s wife comes out to expose Obama family.”,0
“Joan Rivers’ daughter threatens to expose Michelle Obama.”,0
Video shows Clearwater Beach during Hurricane Idalia.,0
A new Florida law says “a father must submit a DNA test before signing the birth certificates.”,0
“Burning Man was a national emergency because it was flooded.”,0
"“Norway, Finland, Sweden, Holland, and the UK have now banned gender transition surgery for minors.”",0
"The WHO is developing a pandemic treaty that will remove current human rights protections, enforce surveillance and censorship and eliminate freedom of speech.",0
Sen. Rick Scott “wants to … end Social Security and Medicare coverage.”,0
GOP-authored elections bill “requires valid votes to be tossed out … if a computer rejects a signature.”,0
"(President Joe) Biden is trying to limit you to two beers per week.”",0
Bill Gates-funded research into genetically engineered cattle ticks is responsible for red-meat allergies from alpha-gal syndrome in the U.S.,0
"U.S. inflation is ""now down close to 3%, the lowest among the world’s leading economies.",1
Photos are evidence of “satanism in public schools.”,0
"Las naves extraterrestres se camuflan con nubes sobre la nave”.",0
"“According to the Congressional Budget Office,” the Inflation Reduction Act “will save the federal government $160 billion over the next 10 years because Medicare will be paying less for the prescription drugs they’re making available to seniors.”",1
"When elected Georgia governor in 2018, “Brian Kemp was over $7 million in debt.” Kemp “cut a deal” to select Dominion Voting Systems as Georgia’s voting machine vendor and “has never been in debt since.”",0
“We have over a million people right now that are under emergency travel restrictions … and this is due to poison being released into the air.”,0
Canadian Prime Minister Justin Trudeau announced that the government is passing the “Digital Existence Act” in response to the new COVID-19 variant.,0
Video shows interview with Elon Musk about making “passive income” with “Quantum AI.”,0
CBS reported on Oprah Winfrey reacting “to getting cancelled for stealing land amid Maui fires.”,0
Fox News chyron called University of North Carolina shooting suspect “mostly white Asian.”,0
“Marines caught FEMA operatives piling corpses into a mass gravesite at the Maui Forest Reserve.”,0
Speaker at World Economic Forum conference proposed adding COVID-19 vaccines to water supply.,0
Video suggests Canada wildfires were deliberately set to advance “smart cities” push.,0
“CDC says new COVID variant is more contagious among vaccinated people than those unvaccinated.”,0
"President Joe Biden is going to trial for “treason,” “sedition” and “crimes against humanity.”",0
The mothers of Major League Soccer players “file complaint against Leo Messi.”,0
"“Personas poderosas ricas … pintaron los techos” de sus casas de color azul para que no se dañaran durante los incedios forestales en Maui, Hawai.",0
Video shows former first lady Michelle Obama “accidentally reveals what really happened to their chef.”,0
"Video shows the state of “Great Britain now,” with “78,000 people under the water.”",0
"Surfistas en California aprovechan las fuertes marejadas del Huracán Hilary, para sus prácticas deportivas"".",0
"La Proposición 47 en California dice ""cualquier persona que trate de robar artículos con un valor menos de $950 no serán llevados a la cárcel, ni serán penados por ningún tipo de ley"".",0
Photo shows someone stealing less than $950 of goods in California.,0
“Shots fired T.L Hanna High School 1 seriously injured.”,0
"Women vaccinated against COVID-19 face ""unknown side effects that could perpetually go down through the lineage"" to their children.",0
Tafari Campbell was “murdered.”,0
"I actually pushed the Deficit Reduction Act. That was the last time we actually reduced the national debt in the United States, when I was the leader of House conservatives.",0
El libro “Fire & Fury” “salió un día después del fuego en Hawaii … Esto es más evidencia de que todo fue planificado”.,0
"As of Aug. 25, ""Luis Rubiales has resigned as the president of the Spanish Football Federation.",0
"America’s C40 cities will ban meat, dairy, new clothes, private cars by 2030.”",0
"Vice President Mike Pence on Jan. 6, 2021, could have approved the 2020 electoral votes on the condition that Congress pass an overhaul of election law.",0
“Oprah started the fire.”,0
“Mom of Barack Obama’s chef speaks out to expose Obama family.”,0
“183 bodies have washed up on Lanai.”,0
“Judge Cannon been ordered to DISQUALIFY herself in Trump's case.”,0
"Malaysian doctor put to death for giving COVID injection under the (Nuremberg) Code.”",0
"The World Health Organization said there is ""a possible causal relationship"" between COVID-19 vaccines and multiple sclerosis.",0
El COVID-19 “nunca existio”.,0
FEMA and Red Cross are “confiscating” donations meant for Hawaii wildfire victims.,0
Smart-city plans are behind wildfires in Tenerife.,0
“Fauci declares that all unvaccinated citizens must be locked down this winter.”,0
“Trump says Biden is an alien.”,0
Fox News reported that California Gov. Gavin Newsom said former President Donald Trump “is not eligible for future presidential elections & has asked the California’s State Assembly to pass a bill that will remove Trump’s name on any future ballots.”,0
"Hillary Clinton was “EXECUTED December 31, 2018.”",0
Celebrities are “painting their Maui properties the same weird shade of blue.”,0
Lucky Charms contains an unsafe amount of cleaning compound trisodium phosphate.,0
"El incendio forestal en Maui, Hawai, fue provocado por un arma ""láser"" para crear una nueva ciudad tecnológica.",0
Former President Barack Obama “reacts to chef’s wife blaming him for the death of her husband Talafi Cambell.”,0
“Military arrests FEMA Deputy Administrator Erik Hooks.”,0
“The reality is more people are dying of bad climate change policies than they are of actual climate change.”,0
U.S. Navy SEALs rescued 807 children who were being kept as sex slaves on a barge in San Francisco Bay.,0
“New global virus called ID-10T is spreading quickly.”,0
"“There has been zero response from local, regional or federal officials” to aid people affected by the Maui, Hawaii, wildfires.",0
Images of blue things that weren’t burned in Hawaii are evidence directed energy weapons started the wildfires there.,0
“Marines neutralize fleeing FEMA convoy in Maui.”,0
"Video shows military planes over Nashville ""dispersing materials into the atmosphere"" for geoengineering.",0
"Images of burned cars in Lahaina, Hawaii, are evidence wildfires there were started by directed energy weapons.",0
"Los Angeles Dodgers Stadium is flooded after mocking God!”",0
"Maui, Hawaii, police chief arrests “witnesses” in part of wildfire cover-up.",0
"A video showed President Joe Biden falling asleep during an event with the Maui, Hawaii, wildfire survivors and families.",0
Video shows “articles of impeachment to be filed against President Joe Biden today!”,0
“After China sent a balloon over strategic sites in the United States … President Biden literally sent the secretary of state hat in hand to go kowtow and ask for a meeting.”,0
“Official statement — Putin assassinated in the Kremlin!”,0
“WEF admits Maui wildfires orchestrated to transform Hawaii into 15-minute cities.”,0
"La vacuna contra COVID-19 ""contiene óxido de grafeno"" y para desintoxicarte toma ""dióxido de cloro"".",0
“Michelle Obama finally responds to Obama’s hidden gay secret.”,0
“A higher percentage of American workers are working today than ever before.”,0
"Hawaii is being attacked by direct energy weapons.",0
"Fulton County District Attorney Fani Willis “campaigned and raised money on, ‘I will get Trump.’”",0
A book published Aug. 10 about the Maui wildfires is proof the wildfires were planned.,0
“I’ve already” declared a national climate emergency,0
“The FDA is now saying that it’s OK to take ivermectin if you have COVID.”,0
"The federal government has just declared a major food shortage emergency"" in six states.",0
"Video shows Hawaii Gov. Josh Green “wants to turn Lahaina Maui into state lands. All planned for smart city.",0
“Military arrests Pfizer CEO Albert Bourla.”,0
"“In three short years, we achieved energy independence.”",1
"“Wildfires do not completely burn out cars, glass and all, yet leaving nearby trees and utility poles still standing upright.”",0
"While nearly naked, a member of Mexico’s congress said, “You are ashamed to see me naked, but you are not ashamed to see your people in the streets naked.”",0
Maui fires are part of an intentional effort to rebuild the island into a “smart island.”,0
"COVID-19 vaccines have killed 676,000 Americans.",0
Police report shows “massive 2020 voter fraud uncovered in Michigan.”,0
“Hiroshima and Nagasaki were never nuked.”,0
Bud Light billboard says “lol CRYBABIES”,0
Photos show people wearing Ku Klux Klan hoods in the mini-mart owned by someone involved in the Montgomery riverfront brawl.,0
“We’ve eliminated critical race theory in our K through 12 schools.”,0
"Illinois is now letting illegal aliens become police officers.",0
A bill sponsored by U.S. Sen. Bernie Sanders would “increase government control” of pharmacy benefit managers and is a “radical health care takeover.”,0
Photos are proof that Hawaii fires were caused by a “direct energy weapon assault on the people.”,0
Fox News reported on “an energy-saving device that can save 90% of electricity” from Elon Musk.,0
The United Nations has warned Christians that if we do not fully accept the legalization of pedophilia that we will be excluded from participating in society.,0
BBC News reported that British residents “no longer need to work” thanks to an investment project from Elon Musk.,0
"“Putin bans 5G across Russia, destroys all towers.”",0
"Video showing celebrities, politicians and other notable figures with black eyes proves they are part of the Illuminati.",0
Country singer Jason Aldean sued “The View” co-host Whoopi Goldberg.,0
"WEF chairman Klaus Schwab openly calls for AI technology to replace Democratic elections!”",0
Douglass Mackey was convicted “because he made a meme in the 2016 election.”,0
“King Charles exposed at Buckingham Palace as ancient reptilian shapeshifter.”,0
Golfer John Daly commented on soccer player Megan Rapinoe “choking” during the World Cup.,0
“They are trying to make it illegal to question the results of a bad election.”,0
"California passed a law “reducing penalties for oral, anal sex with willing children.”",0
The Trump administration “built nearly 500 miles of border wall.”,1
"Beyonce paid $100K for Maryland Metro to run later following weather delays for her concert.”",1
"“During Biden’s first 30 months in office, just 2.1 million new jobs were created, and by contrast, during my first 30 months in office we created 4.9 million new jobs.”",0
“There are polls that also say I have great approval ratings.”,0
Video shows a man interrupting Republican presidential candidate Will Hurd on “The View.”,0
Video shows President Joe Biden falling asleep “on live TV.”,0
“Code red emergency - poison released in the air” affecting 127 million people.,0
"Says Gov. Ron DeSantis “opposed my China tariffs and he heartlessly opposed” $28 billion for farm relief, which was paid for by China.",0
“Disease X” is “the next plandemic.”,0
"FBI director Wray confirms Joe Biden is under criminal investigation for Ukrainian bribes by the U.S. attorney in Delaware then tries to backpedal.”",0
“We’re seeing two massive explosions on U.S. critical infrastructure in the past 24 hours that have caused power outages.”,0
"Some states have “tried to ban teaching Latino and Hispanic history.”",0
“A lot of your chain-food restaurants have been using (lab-grown meat) for years.”,0
Video shows that Attorney General Merrick Garland “cries like kid after Taylor Greene calls out stupid ‘Trump’s Arraignment.’”,0
“13 nations agree to abolish farming in order to save the planet.”,0
“Una aguja puede salvar la vida de una persona teniendo un derrame cerebral”.,0
"Wages are up after being adjusted for inflation.",1
"Carne sintética impresa en 3D para todo el mundo la nueva orden de la ONU para preservar el planeta"".",0
"Nicole Schwab said, “Permanent climate lockdowns coming — whether you like it or not.”",0
“Consumer confidence is the highest it’s been in years.”,0
"Judge Tanya Chutkan “is the only federal judge in Washington, D.C., who has sentenced Jan. 6 defendants to sentences longer than the government had requested.”",0
People who received COVID-19 vaccines can “detoxify” their bodies from the spike protein.,0
"The White House delivered an “official statement” July 28 that we “need to be getting prepared for something big to happen, potentially to our critical infrastructure.”",0
A new law allows people to permanently erase unpaid debt older than two years from their credit records.,0
"Joe Biden no sabía que esta mujer estaba grabando y puedes escucharlo olfatear agresivamente a su pequeño hijo”.",0
“Skin cancer is a relatively new phenomenon in the last 60 years or so.”,0
"Former President Barack Obama “removed 500,000 pedophiles from background check database.”",0
Photos of Barack Obama golfing with bandaged fingers are proof of his involvement in Tafari Campbell’s death.,0
"There was a recent attempt to assassinate Donald Trump in Reno, Nevada.",0
"Says Bill Gates said, “We’re taking things that are genetically modified organisms, and we’re injecting them into little kids’ arms” in the context of the COVID-19 pandemic.",0
"Doctors in the Netherlands “ordered” to euthanize “citizens with autism and other minor disabilities, even if the patient does not currently express any desire to die.",0
Estas imágenes muestran a LeBron James vestido de rosa para la película “Barbie”.,0
“Tens of millions of Americans live in communities where they cannot find a doctor while others have to wait months to be seen.”,1
A wind turbine must “spin continually for over four years just to replace the energy it took to manufacture it.”,0
"“The No. 1 weather-related killer is heat. 600 people die annually from its effects, more than from floods, hurricanes and tornadoes in America combined.”",1
"In Biden's America, 7 million people illegally crossed the border and are given a free cellphone and airline tickets.",0
“You can work at some McDonald’s in this country for more money than … signing up for the military.”,1
"No hay calentamiento global, de hecho las gráficas indican que nos estamos enfriando cada vez más”.",0
“The government just stated under oath that they are in possession of UFOs and nonhuman alien bodies.”,0
These images show LeBron James dressed in pink for the “Barbie” movie.,0
"Las personas mayores de 65 años con dificultades financieras"" pueden calificar para una ""flex card"" de Medicare para comprar alimentos, pagar trabajo dental y otras necesidades.",0
"Borax can be used to treat a variety of health problems, including joint pain, kidney stones, osteoporosis and chronic fatigue.",0
"Senator Mitt Romney threatens to leave the Republican party and join Democrats.”",0
Video shows a van “‘Queer testing’ kids without parental approval … (that) involves clothing removal.”,0
"Immigrants are supposed to “apply for asylum in the country where they are, and then they try to come into the United States.”",0
"“Ahora resulta que la corporación de juguetes MATTEL, lanza una ‘Barbie BAFOMET’, para complacer a la estrenada sociedad de la iglesia satánica en EEUU.",0
“There have been more illegal encounters under Biden than the previous two administrations combined.”,0
“There is no such thing as a trans kid.”,0
"When Bill Nye said “the Earth is a closed system,” he suggested space exploration is impossible.",0
"Tafari Campbell, the Obamas’ personal chef who drowned, tweeted that he had “information that will lead to the arrest of Barack Obama.”",0
Beyoncé “is a defendant in a major human trafficking case.”,0
“US Navy SEALs are arresting Ron DeSantis” for running a child sex trafficking ring.,0
“(Joe) Biden just gets up and leaves during a live TV interview.”,0
"Biden elimina ‘tráfico sexual de menores’ como una de las prioridades del Departamento de Justicia de su gobierno”.",0
"A las personas que van a ver ‘Sound of Freedom’ “en medio de la película se les va la luz, les hacen unas alarmas de bomberos o simplemente dicen que tienen que evacuar”.",0
“Luke Bryan pulls his videos from CMT: ‘Time for the Bud Light treatment.’”,0
“Hank Williams Jr resigns from CMT’s board of directors: ‘I support Jason Aldean.’”,0
“A Pfizer warehouse full of Covid vaccines was just DESTROYED BY A TORNADO in North Carolina.”,0
MSNBC’s Joy Reid hawked diet gummies in an interview with CNN’s Anderson Cooper.,0
Klaus Schwab “publicly admitted he is planning to implement China-style forced COVID lockdowns all over the world during the ‘next pandemic.’”,0
ESPN soccer analyst Shaka Hislop collapsed on air because of the COVID-19 vaccine.,0
“7 MINUTES AGO: Mel Gibson Cries For PROTECTION From Hollywood Elite After Sound of Freedom.”,0
Florida “decided middle school students will be taught that enslaved people benefited from slavery.”,1
Former President Donald Trump recently dispatched troops to the border.,0
"8 potentes explosiones en planta química de Luisiana - Estados Unidos, causando alerta roja por radiación en la zona donde se ordenó evacuar a toda la población"".",0
"Licencias de conducir de “Connecticut, Delaware, Hawai, Rhode Island y Vermont…han sido declaradas no válidas"" en Florida.",0
Two pipeline workers in the Chicago area were given fentanyl-laced water bottles.,0
Photos show children wearing satanic clothing and participating in a satanic club.,0
"Under the “2023 Solar Incentive Program,” U.S. homeowners can “now qualify to get a full, state-of-the-art solar system at absolutely no cost from the government.”",0
"Helicopter released deadly mosquitoes” at Baltimore’s AFRAM Festival.",0
"“In some liberal states, you actually have post-birth abortions.”",0
Prosecutor Jack Smith “only targets Republicans.”,0
Video shows that “George Soros is going bankrupt.”,0
Photo shows “the oldest man in the history of mankind” recorded by Guinness World Records.,0
Walmart must refund 2022 customers $500.,0
The Las Vegas Sphere displayed a derogatory message directed at President Joe Biden.,0
Videos show Planned Parenthood “aiding sex traffickers in their crimes.”,0
The World Economic Forum “says CBDCs must be ‘implanted under your skin’ if you want to participate in society.”,0
The World Economic Forum “launches ‘mark of the beast’ CBDC microchip that will ‘end gun ownership in America.’”,0
The tornado that destroyed a Pfizer building in North Carolina was orchestrated using weather manipulation to provide “an insurance claim for big pharma.”,0
Video shows that Royal Canadian Mounted Police investigators determined that “dozens of wildfires in Canada” were caused by arson in 2023.,0
"If you get pulled over driving in Florida and your license is from Vermont, Delaware, RI, Connecticut or Hawaii, your license is invalid.",0
Walmart is selling bicycles for $6.95 instead of recycling them.,0
President Joe Biden fell asleep during a meeting with Israeli President Isaac Herzog.,0
"No human remains or aircraft debris were found at the Pentagon or in Pennsylvania after the Sept. 11, 2001, attacks.",0
